wavenumber,intensity
2798.5300,363.0000
2800.0100,360.0000
2801.4900,368.0000
2802.9700,362.0000
2804.4400,362.0000
2805.9200,369.0000
2807.4000,368.0000
2808.8700,354.0000
2810.3400,350.0000
2811.8200,357.0000
2813.2900,355.0000
2814.7600,356.0000
2816.2300,364.0000
2817.7000,355.0000
2819.1700,340.0000
2820.6400,345.0000
2822.1100,357.0000
2823.5700,363.0000
2825.0400,369.0000
2826.5100,357.0000
2827.9700,363.0000
2829.4400,374.0000
2830.9000,366.0000
2832.3600,359.0000
2833.8300,376.0000
2835.2900,396.0000
2836.7500,368.0000
2838.2100,345.0000
2839.6700,377.0000
