wavenumber,intensity
2474.3600,474.0000
2476.0000,443.0000
2477.6400,470.0000
2479.2900,467.0000
2480.9300,456.0000
2482.5700,457.0000
2484.2100,459.0000
2485.8400,460.0000
2487.4800,469.0000
2489.1200,470.0000
2490.7500,455.0000
2492.3900,454.0000
2494.0200,466.0000
2495.6600,472.0000
2497.2900,460.0000
2498.9200,441.0000
2500.5500,436.0000
2502.1800,446.0000
2503.8100,449.0000
2505.4400,443.0000
2507.0700,443.0000
2508.6900,440.0000
2510.3200,442.0000
2511.9400,445.0000
2513.5700,446.0000
2515.1900,443.0000
2516.8100,420.0000
2518.4300,411.0000
2520.0500,421.0000
2521.6700,438.0000
2523.2900,461.0000
2524.9100,449.0000
2526.5300,414.0000
2528.1400,414.0000
2529.7600,427.0000
2531.3700,442.0000
2532.9800,457.0000
2534.6000,438.0000
2536.2100,422.0000
2537.8200,407.0000
2539.4300,419.0000
2541.0400,434.0000
2542.6500,433.0000
2544.2500,432.0000
2545.8600,426.0000
2547.4700,431.0000
2549.0700,450.0000
2550.6800,431.0000
2552.2800,403.0000
2553.8800,420.0000
2555.4800,413.0000
2557.0800,417.0000
2558.6800,415.0000
2560.2800,416.0000
2561.8800,425.0000
2563.4800,425.0000
2565.0800,428.0000
2566.6700,415.0000
2568.2700,405.0000
2569.8600,400.0000
2571.4500,399.0000
2573.0500,403.0000
2574.6400,416.0000
2576.2300,424.0000
2577.8200,429.0000
2579.4100,418.0000
2581.0000,396.0000
2582.5800,414.0000
2584.1700,425.0000
2585.7500,406.0000
2587.3400,400.0000
2588.9200,407.0000
2590.5100,403.0000
2592.0900,386.0000
2593.6700,390.0000
2595.2500,405.0000
2596.8300,410.0000
2598.4100,403.0000
2599.9900,412.0000
2601.5700,410.0000
2603.1400,384.0000
2604.7200,385.0000
2606.3000,417.0000
2607.8700,409.0000
2609.4400,392.0000
2611.0200,402.0000
2612.5900,380.0000
2614.1600,406.0000
2615.7300,427.0000
2617.3000,403.0000
2618.8700,412.0000
2620.4300,424.0000
2622.0000,397.0000
2623.5700,389.0000
2625.1300,412.0000
2626.7000,415.0000
2628.2600,409.0000
2629.8200,393.0000
2631.3900,392.0000
2632.9500,389.0000
2634.5100,379.0000
2636.0700,392.0000
2637.6300,382.0000
2639.1900,373.0000
2640.7400,384.0000
2642.3000,386.0000
2643.8600,386.0000
